state_name,crop,annual_rainfall,avg_temperature,production,area,yield
ORISSA,maize,1405.8999999999999,29.81,47.45,23.82,1992.0235096557515
ORISSA,maize,1632.3,29.81,60.36,25.26,2389.5486935866984
ORISSA,maize,1537.0,29.72,61.79,25.86,2389.4044856921887
ORISSA,maize,1210.0,29.9,55.32,23.0,2405.217391304348
ORISSA,maize,1432.1000000000001,29.11,26.87,19.26,1395.1194184839044
ORISSA,maize,1377.4,29.28,7.43,7.41,1002.6990553306343
ORISSA,maize,1559.9,29.33,18.78,18.05,1040.4432132963989
ORISSA,maize,1097.7,29.72,25.34,19.38,1307.5335397316824
ORISSA,maize,1306.8999999999999,29.55,19.5,16.62,1173.2851985559566
ORISSA,maize,1299.6999999999998,29.18,17.02,15.41,1104.4776119402984
ORISSA,maize,1905.1,29.14,15.99,13.88,1152.0172910662825
ORISSA,maize,1329.4,29.23,16.98,16.49,1029.7149787750152
ORISSA,maize,1504.6,29.05,10.79,9.7,1112.3711340206187
ORISSA,maize,1357.2,29.7,8.61,7.75,1110.9677419354837
ORISSA,maize,1484.4,29.81,11.47,9.01,1273.0299667036627
ORISSA,maize,1097.1999999999998,29.75,9.89,8.19,1207.5702075702077
ORISSA,maize,1672.5,29.99,9.35,7.97,1173.1493099121706
ORISSA,maize,1102.8,30.23,8.31,5.27,1576.8500948766607
ORISSA,maize,1648.2,29.75,8.12,6.72,1208.3333333333333
ORISSA,maize,1290.3999999999999,29.79,7.49,6.45,1161.2403100775196
ORISSA,maize,1503.4,29.6,8.51,7.18,1185.2367688022284
ORISSA,maize,1716.9,30.06,17.92,14.59,1228.2385195339273
ORISSA,maize,1633.8000000000002,29.84,31.22,20.39,1531.142717018146
ORISSA,maize,1538.9999999999998,29.64,33.61,21.85,1538.2151029748284
ORISSA,maize,1330.3,30.3,50.45,22.62,2230.327144120248
ORISSA,maize,1292.1999999999998,30.13,61.62,24.3,2535.8024691358023
ORISSA,maize,1346.3000000000002,29.82,77.31,22.76,3396.7486818980665
ORISSA,maize,1405.8999999999999,29.81,87.02,25.73,3382.044306257287
ORISSA,maize,1632.3,29.81,98.1,29.1,3371.1340206185564
ORISSA,maize,1537.0,29.72,97.47,28.9,3372.664359861592
ORISSA,maize,1210.0,29.9,88.06,24.86,3542.2365245374094
ORISSA,maize,1295.6000000000001,29.32,16.0,15.48,1033.5917312661497
ORISSA,maize,1299.6999999999998,29.18,21.97,19.5,1126.6666666666667
ORISSA,maize,1905.1,29.14,24.82,21.02,1180.7802093244532
ORISSA,maize,1448.1000000000001,29.55,22.23,21.77,1021.1299954065228
ORISSA,maize,1744.6999999999996,29.46,23.14,22.19,1042.812077512393
ORISSA,maize,1614.0000000000002,30.18,22.38,18.64,1200.6437768240344
ORISSA,maize,1061.6000000000004,29.58,33.38,20.51,1627.4987810823989
ORISSA,maize,1504.6,29.05,39.08,21.44,1822.7611940298505
ORISSA,maize,1484.4,29.81,42.02,24.27,1731.35558302431
ORISSA,maize,1290.3999999999999,29.79,25.65,24.34,1053.820870994248
ORISSA,maize,1633.8000000000002,29.84,27.88,26.95,1034.508348794063
ORISSA,maize,1538.9999999999998,29.64,28.41,27.43,1035.727305869486
ORISSA,maize,1330.3,30.3,39.42,27.25,1446.605504587156
ORISSA,maize,1292.1999999999998,30.13,47.79,27.8,1719.0647482014388
ORISSA,maize,1346.3000000000002,29.82,35.18,24.57,1431.8274318274318
ORISSA,maize,1405.8999999999999,29.81,46.88,26.65,1759.0994371482177
ORISSA,maize,1632.3,29.81,59.91,24.77,2418.651594670973
ORISSA,maize,1537.0,29.72,51.5,21.3,2417.8403755868544
ORISSA,maize,1210.0,29.9,69.12,28.06,2463.2929436920886
ORISSA,maize,1438.8999999999996,29.23,47.85,42.03,1138.4725196288366
ORISSA,maize,1462.8999999999999,29.58,67.31,56.32,1195.134943181818
ORISSA,maize,1295.6000000000001,29.32,66.2,48.03,1378.305225900479
ORISSA,maize,1258.5999999999997,29.12,65.1,48.11,1353.1490334649761
ORISSA,maize,1432.1000000000001,29.11,87.51,49.06,1783.7342030167142
ORISSA,maize,1306.8999999999999,29.55,54.12,48.62,1113.1221719457014
ORISSA,maize,1299.6999999999998,29.18,73.25,50.33,1455.3943969799325
ORISSA,maize,1905.1,29.14,80.85,51.08,1582.8112764291307
ORISSA,maize,1329.4,29.23,58.26,55.64,1047.0884255930982
ORISSA,maize,1448.1000000000001,29.55,71.51,60.82,1175.7645511344954
ORISSA,maize,1744.6999999999996,29.46,79.9,59.44,1344.21265141319
ORISSA,maize,1614.0000000000002,30.18,74.53,45.84,1625.87260034904
ORISSA,maize,1504.6,29.05,78.28,64.71,1209.7048369649206
ORISSA,maize,1357.2,29.7,75.9,62.59,1212.6537785588753
ORISSA,maize,1484.4,29.81,77.72,68.24,1138.921453692849
ORISSA,maize,1097.1999999999998,29.75,106.24,70.49,1507.1641367569869
ORISSA,maize,1672.5,29.99,84.17,64.11,1312.8997036343783
ORISSA,maize,1102.8,30.23,72.98,62.26,1172.1811757147448
ORISSA,maize,1648.2,29.75,87.93,69.54,1264.4521138912855
ORISSA,maize,1290.3999999999999,29.79,125.24,76.1,1645.7293035479631
ORISSA,maize,1503.4,29.6,159.18,74.91,2124.949939927914
ORISSA,maize,1716.9,30.06,180.0,76.98,2338.269680436477
ORISSA,maize,1633.8000000000002,29.84,315.13,84.44,3731.999052581715
ORISSA,maize,1538.9999999999998,29.64,336.27,88.9,3782.5646794150725
ORISSA,maize,1330.3,30.3,293.64,93.19,3150.9818650069747
ORISSA,maize,1292.1999999999998,30.13,390.81,108.72,3594.646799116998
ORISSA,maize,1346.3000000000002,29.82,319.88,113.28,2823.799435028249
ORISSA,maize,1405.8999999999999,29.81,352.09,124.93,2818.2982470183297
ORISSA,maize,1632.3,29.81,397.94,124.75,3189.8997995991986
ORISSA,maize,1537.0,29.72,390.51,123.29,3167.410171141212
ORISSA,maize,1210.0,29.9,310.28,97.43,3184.6453864312834
ORISSA,maize,1438.8999999999996,29.23,11.23,9.17,1224.6455834242095
ORISSA,maize,1295.6000000000001,29.32,10.93,9.56,1143.3054393305438
ORISSA,maize,1258.5999999999997,29.12,19.93,10.62,1876.647834274953
ORISSA,maize,1432.1000000000001,29.11,14.33,10.36,1383.2046332046332
ORISSA,maize,1377.4,29.28,16.5,12.31,1340.3736799350122
ORISSA,maize,1607.2999999999997,29.61,14.43,10.75,1342.3255813953488
ORISSA,maize,1299.6999999999998,29.18,11.1,10.96,1012.7737226277371
ORISSA,maize,1905.1,29.14,11.94,11.73,1017.9028132992327
ORISSA,maize,1744.6999999999996,29.46,11.35,11.04,1028.0797101449275
ORISSA,maize,1614.0000000000002,30.18,11.45,11.19,1023.2350312779269
ORISSA,maize,1504.6,29.05,11.37,10.82,1050.8317929759703
ORISSA,maize,1357.2,29.7,11.57,10.78,1073.2838589981448
ORISSA,maize,1484.4,29.81,11.46,10.52,1089.3536121673005
ORISSA,maize,1672.5,29.99,12.09,10.33,1170.377541142304
ORISSA,maize,1648.2,29.75,10.36,10.27,1008.7633885102239
ORISSA,maize,1290.3999999999999,29.79,14.5,14.22,1019.6905766526019
ORISSA,maize,1503.4,29.6,14.55,13.43,1083.3953834698439
ORISSA,maize,1716.9,30.06,14.71,13.64,1078.4457478005863
ORISSA,maize,1633.8000000000002,29.84,15.26,12.94,1179.289026275116
ORISSA,maize,1538.9999999999998,29.64,16.27,13.74,1184.1339155749636
ORISSA,maize,1330.3,30.3,17.18,12.97,1324.5952197378565
ORISSA,maize,1292.1999999999998,30.13,17.17,13.4,1281.3432835820897
ORISSA,maize,1346.3000000000002,29.82,21.3,15.3,1392.156862745098
ORISSA,maize,1405.8999999999999,29.81,23.62,14.83,1592.7174645987864
ORISSA,maize,1632.3,29.81,22.21,10.77,2062.209842154132
ORISSA,maize,1537.0,29.72,15.05,7.42,2028.3018867924532
ORISSA,maize,1210.0,29.9,9.52,4.55,2092.3076923076924
ORISSA,maize,1258.5999999999997,29.12,28.73,21.11,1360.9663666508764
ORISSA,maize,1377.4,29.28,43.48,20.86,2084.372003835091
ORISSA,maize,1607.2999999999997,29.61,40.99,19.25,2129.3506493506493
ORISSA,maize,1559.9,29.33,35.01,20.69,1692.1217979700336
ORISSA,maize,1097.7,29.72,26.7,19.3,1383.4196891191707
ORISSA,maize,1306.8999999999999,29.55,41.1,21.56,1906.3079777365492
ORISSA,maize,1299.6999999999998,29.18,25.1,24.03,1044.5276737411568
ORISSA,maize,1329.4,29.23,25.13,22.68,1108.0246913580247
ORISSA,maize,1448.1000000000001,29.55,25.0,23.12,1081.3148788927335
ORISSA,maize,1744.6999999999996,29.46,31.65,20.92,1512.9063097514338
ORISSA,maize,1614.0000000000002,30.18,36.73,21.62,1698.8899167437557
ORISSA,maize,1061.6000000000004,29.58,24.51,19.83,1236.0060514372165
ORISSA,maize,1504.6,29.05,23.54,17.52,1343.607305936073
ORISSA,maize,1357.2,29.7,22.04,17.66,1248.0181200453
ORISSA,maize,1484.4,29.81,23.43,16.5,1420.0
ORISSA,maize,1097.1999999999998,29.75,24.0,16.12,1488.833746898263
ORISSA,maize,1672.5,29.99,20.88,15.15,1378.2178217821781
ORISSA,maize,1102.8,30.23,18.1,13.71,1320.2042304886945
ORISSA,maize,1648.2,29.75,19.64,14.71,1335.1461590754589
ORISSA,maize,1290.3999999999999,29.79,22.2,15.76,1408.6294416243654
ORISSA,maize,1503.4,29.6,23.36,16.7,1398.802395209581
ORISSA,maize,1716.9,30.06,24.55,17.43,1408.491107286288
ORISSA,maize,1633.8000000000002,29.84,27.77,17.25,1609.8550724637682
ORISSA,maize,1538.9999999999998,29.64,27.65,17.17,1610.3669190448454
ORISSA,maize,1330.3,30.3,28.42,17.72,1603.837471783296
ORISSA,maize,1292.1999999999998,30.13,30.25,18.21,1661.1751784733663
ORISSA,maize,1346.3000000000002,29.82,29.44,18.53,1588.7749595250943
ORISSA,maize,1405.8999999999999,29.81,30.74,18.16,1692.7312775330397
ORISSA,maize,1632.3,29.81,37.36,17.68,2113.122171945701
ORISSA,maize,1537.0,29.72,37.34,17.67,2113.1861912846634
ORISSA,maize,1210.0,29.9,36.6,16.85,2172.106824925816
ORISSA,maize,1462.8999999999999,29.58,4.61,3.64,1266.4835164835165
ORISSA,maize,1295.6000000000001,29.32,4.53,3.11,1456.5916398713828
ORISSA,maize,1377.4,29.28,5.4,4.66,1158.7982832618027
ORISSA,maize,1607.2999999999997,29.61,5.55,4.81,1153.846153846154
ORISSA,maize,1559.9,29.33,4.9,4.77,1027.253668763103
ORISSA,maize,1097.7,29.72,5.08,4.91,1034.623217922607
ORISSA,maize,1306.8999999999999,29.55,6.97,5.69,1224.9560632688926
ORISSA,maize,1061.6000000000004,29.58,9.38,5.66,1657.243816254417
ORISSA,maize,1672.5,29.99,2.73,2.7,1011.1111111111111
ORISSA,maize,1102.8,30.23,5.08,4.96,1024.1935483870968
ORISSA,maize,1290.3999999999999,29.79,6.19,5.89,1050.9337860780986
ORISSA,maize,1503.4,29.6,6.21,5.79,1072.538860103627
ORISSA,maize,1716.9,30.06,6.13,5.47,1120.6581352833637
ORISSA,maize,1633.8000000000002,29.84,6.54,5.79,1129.5336787564768
ORISSA,maize,1538.9999999999998,29.64,7.89,6.44,1225.1552795031055
ORISSA,maize,1330.3,30.3,7.42,6.34,1170.3470031545742
ORISSA,maize,1292.1999999999998,30.13,9.25,6.32,1463.607594936709
ORISSA,maize,1346.3000000000002,29.82,12.2,6.59,1851.2898330804248
ORISSA,maize,1405.8999999999999,29.81,11.93,6.4,1864.0625
ORISSA,maize,1632.3,29.81,13.46,6.54,2058.103975535168
ORISSA,maize,1537.0,29.72,14.04,6.74,2083.0860534124627
ORISSA,maize,1210.0,29.9,13.54,6.37,2125.5886970172683
ORISSA,maize,1438.8999999999996,29.23,4.08,2.34,1743.5897435897439
ORISSA,maize,1462.8999999999999,29.58,2.98,2.57,1159.5330739299611
ORISSA,maize,1295.6000000000001,29.32,2.93,2.19,1337.8995433789955
ORISSA,maize,1258.5999999999997,29.12,3.94,3.91,1007.6726342710998
ORISSA,maize,1432.1000000000001,29.11,6.41,3.58,1790.5027932960893
ORISSA,maize,1377.4,29.28,3.42,3.37,1014.8367952522254
ORISSA,maize,1607.2999999999997,29.61,3.29,3.26,1009.2024539877302
ORISSA,maize,1559.9,29.33,4.36,3.15,1384.1269841269843
ORISSA,maize,1306.8999999999999,29.55,5.54,3.51,1578.3475783475785
ORISSA,maize,1299.6999999999998,29.18,4.54,3.74,1213.9037433155079
ORISSA,maize,1905.1,29.14,6.14,3.89,1578.4061696658096
ORISSA,maize,1448.1000000000001,29.55,4.52,4.04,1118.8118811881186
ORISSA,maize,1744.6999999999996,29.46,4.18,3.64,1148.3516483516482
ORISSA,maize,1614.0000000000002,30.18,4.89,3.83,1276.7624020887727
ORISSA,maize,1061.6000000000004,29.58,7.01,3.57,1963.5854341736697
ORISSA,maize,1504.6,29.05,5.99,3.69,1623.3062330623306
ORISSA,maize,1357.2,29.7,5.51,3.59,1534.8189415041782
ORISSA,maize,1484.4,29.81,5.93,3.75,1581.3333333333333
ORISSA,maize,1097.1999999999998,29.75,6.14,3.77,1628.6472148541113
ORISSA,maize,1672.5,29.99,6.11,3.77,1620.689655172414
ORISSA,maize,1102.8,30.23,4.08,3.61,1130.1939058171747
ORISSA,maize,1290.3999999999999,29.79,3.99,3.73,1069.7050938337802
ORISSA,maize,1503.4,29.6,5.46,4.58,1192.1397379912664
ORISSA,maize,1716.9,30.06,6.31,4.82,1309.128630705394
ORISSA,maize,1633.8000000000002,29.84,6.58,5.17,1272.7272727272727
ORISSA,maize,1538.9999999999998,29.64,6.9,5.35,1289.7196261682245
ORISSA,maize,1330.3,30.3,6.11,4.59,1331.1546840958606
ORISSA,maize,1292.1999999999998,30.13,10.86,5.02,2163.3466135458166
ORISSA,maize,1346.3000000000002,29.82,18.8,9.7,1938.1443298969075
ORISSA,maize,1405.8999999999999,29.81,22.47,11.42,1967.600700525394
ORISSA,maize,1632.3,29.81,23.78,10.75,2212.093023255814
ORISSA,maize,1537.0,29.72,24.83,11.19,2218.945487042002
ORISSA,maize,1210.0,29.9,24.98,11.13,2244.3845462713384
ORISSA,maize,1432.1000000000001,29.11,7.42,5.03,1475.1491053677933
ORISSA,maize,1306.8999999999999,29.55,6.81,6.72,1013.3928571428572
ORISSA,maize,1905.1,29.14,9.37,6.93,1352.092352092352
ORISSA,maize,1329.4,29.23,8.57,6.89,1243.8316400580554
ORISSA,maize,1448.1000000000001,29.55,8.91,6.98,1276.5042979942693
ORISSA,maize,1744.6999999999996,29.46,7.09,5.86,1209.8976109215016
ORISSA,maize,1614.0000000000002,30.18,6.3,5.48,1149.6350364963503
ORISSA,maize,1061.6000000000004,29.58,12.16,7.2,1688.888888888889
ORISSA,maize,1504.6,29.05,14.74,7.18,2052.924791086351
ORISSA,maize,1357.2,29.7,8.86,6.78,1306.7846607669615
ORISSA,maize,1484.4,29.81,13.01,7.31,1779.7537619699042
ORISSA,maize,1097.1999999999998,29.75,9.89,6.85,1443.7956204379564
ORISSA,maize,1102.8,30.23,10.11,8.3,1218.0722891566263
ORISSA,maize,1503.4,29.6,8.54,7.5,1138.6666666666665
ORISSA,maize,1716.9,30.06,8.3,6.98,1189.111747851003
ORISSA,maize,1633.8000000000002,29.84,8.68,7.01,1238.231098430813
ORISSA,maize,1538.9999999999998,29.64,9.23,7.41,1245.6140350877195
ORISSA,maize,1330.3,30.3,9.99,7.68,1300.78125
ORISSA,maize,1292.1999999999998,30.13,10.1,7.75,1303.225806451613
ORISSA,maize,1346.3000000000002,29.82,12.5,7.46,1675.603217158177
ORISSA,maize,1405.8999999999999,29.81,14.07,7.63,1844.0366972477066
ORISSA,maize,1632.3,29.81,18.31,7.81,2344.430217669654
ORISSA,maize,1537.0,29.72,18.81,8.06,2333.746898263027
ORISSA,maize,1210.0,29.9,19.6,8.33,2352.9411764705883
BIHAR,maize,1290.8,29.23,39.0,39.0,1000.0
BIHAR,maize,1001.8,29.63,48.0,36.0,1333.3333333333333
BIHAR,maize,1252.0000000000002,29.58,55.0,37.0,1486.4864864864865
BIHAR,maize,1364.6000000000001,29.32,47.0,38.0,1236.842105263158
BIHAR,maize,933.6,29.12,67.36,36.77,1831.928202338863
BIHAR,maize,1104.3,29.11,63.9,32.93,1940.479805648345
BIHAR,maize,1426.2,29.28,52.84,30.89,1710.5859501456785
BIHAR,maize,1454.9999999999998,29.61,40.08,27.6,1452.173913043478
BIHAR,maize,1322.1,29.33,58.09,27.96,2077.6108726752504
BIHAR,maize,1660.5,29.72,96.08,66.31,1448.9518926255466
BIHAR,maize,1337.5,29.55,151.01,74.35,2031.0692669804978
BIHAR,maize,1269.8999999999999,29.18,153.96,70.47,2184.7594721157943
BIHAR,maize,1239.2,29.14,139.94,66.53,2103.411994588907
BIHAR,maize,1045.8,29.32,146.34,66.71,2193.6741118273126
BIHAR,maize,797.4999999999999,29.23,137.73,65.06,2116.9689517368583
BIHAR,maize,1208.3999999999996,29.55,139.14,56.34,2469.648562300319
BIHAR,maize,969.3000000000001,29.46,139.59,65.27,2138.6548184464536
BIHAR,maize,1112.0000000000002,30.18,81.6,37.79,2159.3014024874306
BIHAR,maize,1107.3,29.58,127.99,74.35,1721.4525891055819
BIHAR,maize,1303.6999999999998,29.05,192.97,75.43,2558.265941932918
BIHAR,maize,1332.6,29.7,220.09,77.87,2826.377295492487
BIHAR,maize,1402.6999999999998,29.81,177.0,70.0,2528.5714285714284
BIHAR,maize,1206.9999999999998,29.75,233.0,74.0,3148.6486486486488
BIHAR,maize,1247.1000000000001,29.99,239.0,71.0,3366.1971830985917
BIHAR,maize,1105.8,30.23,250.0,69.0,3623.1884057971015
BIHAR,maize,1353.8000000000002,29.75,251.0,72.0,3486.1111111111113
BIHAR,maize,1147.6,29.79,237.28,69.24,3426.9208549971117
BIHAR,maize,907.8000000000001,29.6,118.29,43.69,2707.4845502403296
BIHAR,maize,1052.8,30.06,149.17,62.61,2382.5267529148696
BIHAR,maize,1600.0999999999997,29.84,226.57,61.25,3699.1020408163263
BIHAR,maize,1197.5999999999997,29.64,66.58,26.7,2493.6329588014983
BIHAR,maize,889.5000000000001,30.3,189.07,79.87,2367.2217353198944
BIHAR,maize,629.2,30.13,193.69,69.22,2798.1797168448425
BIHAR,maize,1097.3,29.82,492.3,104.81,4697.0708901822345
BIHAR,maize,1032.4,29.81,465.24,101.64,4577.331759149941
BIHAR,maize,1069.8000000000002,29.81,380.84,107.89,3529.891556214663
BIHAR,maize,1061.0,29.72,360.37,105.48,3416.47705726204
BIHAR,maize,872.7,29.9,234.35,97.43,2405.3166375859587
BIHAR,maize,1290.8,29.23,85.0,82.0,1036.5853658536585
BIHAR,maize,1001.8,29.63,80.0,76.0,1052.6315789473683
BIHAR,maize,1252.0000000000002,29.58,92.0,76.0,1210.5263157894738
BIHAR,maize,1364.6000000000001,29.32,76.0,75.0,1013.3333333333334
BIHAR,maize,933.6,29.12,102.37,75.05,1364.0239840106597
BIHAR,maize,1104.3,29.11,80.21,71.38,1123.7041188007845
BIHAR,maize,1426.2,29.28,105.62,65.67,1608.3447540733973
BIHAR,maize,1454.9999999999998,29.61,70.45,61.82,1139.5988353283728
BIHAR,maize,1322.1,29.33,112.21,62.96,1782.2426937738244
BIHAR,maize,1660.5,29.72,93.23,70.29,1326.3622136861572
BIHAR,maize,1337.5,29.55,137.96,70.42,1959.102527690997
BIHAR,maize,1269.8999999999999,29.18,91.0,62.5,1456.0
BIHAR,maize,1239.2,29.14,108.32,57.9,1870.811744386874
BIHAR,maize,1045.8,29.32,121.18,62.36,1943.232841565106
BIHAR,maize,797.4999999999999,29.23,105.19,62.28,1688.985228002569
BIHAR,maize,1208.3999999999996,29.55,114.12,57.94,1969.6237487055578
BIHAR,maize,969.3000000000001,29.46,105.2,54.48,1930.983847283407
BIHAR,maize,1112.0000000000002,30.18,115.73,61.03,1896.280517778142
BIHAR,maize,1107.3,29.58,106.3,43.85,2424.1733181299883
BIHAR,maize,1303.6999999999998,29.05,116.94,65.28,1791.360294117647
BIHAR,maize,1332.6,29.7,136.48,75.02,1819.248200479872
BIHAR,maize,1402.6999999999998,29.81,137.0,67.0,2044.776119402985
BIHAR,maize,1206.9999999999998,29.75,161.0,72.0,2236.1111111111113
BIHAR,maize,1247.1000000000001,29.99,199.0,73.0,2726.0273972602736
BIHAR,maize,1105.8,30.23,175.0,72.0,2430.555555555555
BIHAR,maize,1353.8000000000002,29.75,132.0,66.0,2000.0
BIHAR,maize,1147.6,29.79,193.02,70.59,2734.3816404589884
BIHAR,maize,907.8000000000001,29.6,162.96,67.09,2428.976002384856
BIHAR,maize,1052.8,30.06,134.76,63.82,2111.5637731118773
BIHAR,maize,1600.0999999999997,29.84,109.03,50.13,2174.9451426291644
BIHAR,maize,1197.5999999999997,29.64,94.09,37.14,2533.38718362951
BIHAR,maize,889.5000000000001,30.3,145.74,63.22,2305.28313824739
BIHAR,maize,629.2,30.13,170.33,67.73,2514.8383286579065
BIHAR,maize,1097.3,29.82,219.43,65.01,3375.3268727888017
BIHAR,maize,1032.4,29.81,234.51,66.87,3506.95379093764
BIHAR,maize,1069.8000000000002,29.81,266.48,66.04,4035.1302241066023
BIHAR,maize,1061.0,29.72,348.39,88.41,3940.61757719715
BIHAR,maize,872.7,29.9,243.99,78.05,3126.0730301089047
BIHAR,maize,1290.8,29.23,156.0,83.0,1879.5180722891566
BIHAR,maize,1001.8,29.63,108.0,78.0,1384.6153846153845
BIHAR,maize,1252.0000000000002,29.58,88.0,81.0,1086.4197530864196
BIHAR,maize,1364.6000000000001,29.32,104.0,79.0,1316.4556962025315
BIHAR,maize,933.6,29.12,121.86,71.25,1710.3157894736842
BIHAR,maize,1104.3,29.11,96.57,73.91,1306.5890948450817
BIHAR,maize,1426.2,29.28,148.38,61.09,2428.8754296938937
BIHAR,maize,1454.9999999999998,29.61,110.94,56.14,1976.13110081938
BIHAR,maize,1322.1,29.33,122.58,59.05,2075.8679085520744
BIHAR,maize,1660.5,29.72,102.52,55.42,1849.8736918080115
BIHAR,maize,1337.5,29.55,150.17,58.88,2550.441576086956
BIHAR,maize,1269.8999999999999,29.18,187.0,71.13,2628.989174750457
BIHAR,maize,1239.2,29.14,145.8,67.43,2162.2423253744623
BIHAR,maize,1045.8,29.32,173.01,69.7,2482.209469153515
BIHAR,maize,797.4999999999999,29.23,134.65,73.52,1831.4744287268772
BIHAR,maize,1208.3999999999996,29.55,199.54,73.19,2726.328733433529
BIHAR,maize,969.3000000000001,29.46,188.36,78.25,2407.156549520767
BIHAR,maize,1112.0000000000002,30.18,221.74,84.51,2623.83149923086
BIHAR,maize,1107.3,29.58,192.74,80.16,2404.4411177644715
BIHAR,maize,1303.6999999999998,29.05,132.54,58.53,2264.4797539723218
BIHAR,maize,1332.6,29.7,159.76,60.52,2639.7884996695307
BIHAR,maize,1402.6999999999998,29.81,150.0,57.0,2631.5789473684213
BIHAR,maize,1206.9999999999998,29.75,124.0,58.0,2137.9310344827586
BIHAR,maize,1247.1000000000001,29.99,155.0,55.0,2818.1818181818185
BIHAR,maize,1105.8,30.23,133.0,55.0,2418.181818181818
BIHAR,maize,1353.8000000000002,29.75,106.0,51.0,2078.4313725490197
BIHAR,maize,1147.6,29.79,124.82,57.25,2180.2620087336245
BIHAR,maize,907.8000000000001,29.6,133.29,60.35,2208.616404308202
BIHAR,maize,1052.8,30.06,201.48,59.21,3402.803580476271
BIHAR,maize,1600.0999999999997,29.84,207.5,45.99,4511.850402261361
BIHAR,maize,1197.5999999999997,29.64,183.77,52.91,3473.256473256474
BIHAR,maize,889.5000000000001,30.3,182.62,73.35,2489.70688479891
BIHAR,maize,629.2,30.13,295.35,74.89,3943.784216851382
BIHAR,maize,1097.3,29.82,168.56,60.98,2764.184978681535
BIHAR,maize,1032.4,29.81,228.33,60.75,3758.5185185185187
BIHAR,maize,1069.8000000000002,29.81,242.24,77.84,3112.0246659815007
BIHAR,maize,1061.0,29.72,200.93,72.27,2780.2684378026847
BIHAR,maize,872.7,29.9,243.91,78.95,3089.4236858771374
BIHAR,maize,1001.8,29.63,68.0,66.0,1030.3030303030303
BIHAR,maize,933.6,29.12,70.74,67.23,1052.2088353413653
BIHAR,maize,1426.2,29.28,80.36,64.12,1253.2751091703055
BIHAR,maize,1454.9999999999998,29.61,81.09,58.84,1378.144119646499
BIHAR,maize,1322.1,29.33,86.28,53.47,1613.6151112773518
BIHAR,maize,1660.5,29.72,46.25,29.44,1570.991847826087
BIHAR,maize,1337.5,29.55,55.82,31.68,1761.9949494949497
BIHAR,maize,1269.8999999999999,29.18,42.57,27.86,1527.9971284996411
BIHAR,maize,1239.2,29.14,22.65,21.82,1038.0384967919338
BIHAR,maize,1045.8,29.32,35.8,26.95,1328.385899814471
BIHAR,maize,797.4999999999999,29.23,42.13,25.06,1681.1652035115726
BIHAR,maize,1208.3999999999996,29.55,44.19,23.72,1862.9848229342326
BIHAR,maize,969.3000000000001,29.46,53.75,25.36,2119.479495268139
BIHAR,maize,1112.0000000000002,30.18,33.61,17.15,1959.7667638483967
BIHAR,maize,1107.3,29.58,77.37,37.88,2042.5026399155226
BIHAR,maize,1303.6999999999998,29.05,95.14,43.65,2179.6105383734252
BIHAR,maize,1332.6,29.7,84.62,46.59,1816.2695857480146
BIHAR,maize,1402.6999999999998,29.81,129.0,46.0,2804.3478260869565
BIHAR,maize,1206.9999999999998,29.75,123.0,38.0,3236.842105263158
BIHAR,maize,1247.1000000000001,29.99,101.0,38.0,2657.8947368421054
BIHAR,maize,1105.8,30.23,107.0,43.0,2488.3720930232557
BIHAR,maize,1353.8000000000002,29.75,118.0,39.0,3025.6410256410254
BIHAR,maize,1147.6,29.79,137.35,40.2,3416.666666666666
BIHAR,maize,907.8000000000001,29.6,122.71,44.13,2780.6480852028094
BIHAR,maize,1052.8,30.06,164.77,42.38,3887.918829636621
BIHAR,maize,1600.0999999999997,29.84,113.0,37.27,3031.9291655486986
BIHAR,maize,1197.5999999999997,29.64,75.4,25.35,2974.3589743589746
BIHAR,maize,889.5000000000001,30.3,162.65,48.94,3323.4572946465064
BIHAR,maize,629.2,30.13,307.1,58.4,5258.561643835617
BIHAR,maize,1097.3,29.82,293.16,54.6,5369.2307692307695
BIHAR,maize,1032.4,29.81,306.98,56.5,5433.274336283186
BIHAR,maize,1069.8000000000002,29.81,296.48,55.88,5305.654974946314
BIHAR,maize,1061.0,29.72,178.93,40.65,4401.722017220172
BIHAR,maize,872.7,29.9,149.11,40.09,3719.3813918682963
BIHAR,maize,1290.8,29.23,74.0,59.0,1254.2372881355932
BIHAR,maize,1001.8,29.63,83.0,59.0,1406.7796610169491
BIHAR,maize,1252.0000000000002,29.58,82.0,69.0,1188.4057971014493
BIHAR,maize,1364.6000000000001,29.32,75.0,66.0,1136.3636363636365
BIHAR,maize,933.6,29.12,79.47,60.78,1307.5024679170779
BIHAR,maize,1104.3,29.11,52.75,47.89,1101.482564209647
BIHAR,maize,1426.2,29.28,59.81,44.94,1330.8856252781486
BIHAR,maize,1454.9999999999998,29.61,65.48,45.64,1434.7063978965818
BIHAR,maize,1322.1,29.33,66.18,48.4,1367.3553719008266
BIHAR,maize,1660.5,29.72,109.81,55.54,1977.133597407274
BIHAR,maize,1337.5,29.55,93.44,58.59,1594.8114012630142
BIHAR,maize,1269.8999999999999,29.18,76.15,54.93,1386.3098488985984
BIHAR,maize,1239.2,29.14,97.83,57.47,1702.2794501479032
BIHAR,maize,1045.8,29.32,122.38,57.49,2128.7180379196384
BIHAR,maize,797.4999999999999,29.23,124.92,65.73,1900.5020538566864
BIHAR,maize,1208.3999999999996,29.55,135.02,66.11,2042.3536530025715
